Family,Category,SuggestedName,Conflict,ProblemReasons
"MHT-ME-PF-Victaulic-IPS-Tee Lat-Reducing Tee Lat-No 20-30","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-IPS-Tee-Lat-Reducing-Tee-Lat-No-20-30","",""
"MHT-ME-PF-Victaulic-IPS-Tee-Reducing Tee-No 201","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-IPS-Tee-Reducing-Tee-No-201","",""
"MHT-ME-PF-Victaulic-AGS-Cap No W60","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-AGS-Cap-No-W60","",""
"MHT-ME-PF-Victaulic-AGS-Long Radius Elbow No W100-W110","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-AGS-Long-Radius-Elbow-No-W100-W110","",""
"MHT-ME-PF-Victaulic-IPS-Flex Coupling Style 77-W77-177","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-IPS-Flex-Coupling-Style-77-W77-177","",""
"MHT-ME-PF-Victaulic-AWWA-Cap No 60C","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-AWWA-Cap-No-60C","",""
"MHT-ME-PF-Victaulic-IPS-Elbow No V10-13","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-IPS-Elbow-No-V10-13","",""
"MHT-ME-PF-Victaulic-IPS-Rigid Coupling Style 07-W07-107","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-IPS-Rigid-Coupling-Style-07-W07-107","",""
"MHT-ME-PF-Victaulic-IPS-Tee Lat-Reducing Tee Lat-No V20-30","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-IPS-Tee-Lat-Reducing-Tee-Lat-No-V20-30","",""
"MHT-ME-PF-Outlet Fitting Nipple - A53 ERW","Pipe Fittings","MHT-ME-FAM-ME-PF-Outlet-Fitting-Nipple-A53-ERW","",""
"MHT-ME-PF-Victaulic-AGS-SS-Long Radius Elbow No W410-W411","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-AGS-SS-Long-Radius-Elbow-No-W410-W411","",""
"MHT-ME-PF-Victaulic-AGS-SS-Reducer No W450-W451","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-AGS-SS-Reducer-No-W450-W451","",""
"MHT-ME-PF-Victaulic-AGS-SS-Tee No W420-W425","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-AGS-SS-Tee-No-W420-W425","",""
"MHT-ME-PF-Victaulic-FP-IGS-Welded Outlet No 142","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-FP-IGS-Welded-Outlet-No-142","",""
"MHT-ME-PF-Victaulic-FP-Mechanical-T Outlet Style 922","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-FP-Mechanical-T-Outlet-Style-922","",""
"MHT-ME-PF-Victaulic-IPS-Vic-Let Strapless Outlet Style 923","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-IPS-Vic-Let-Strapless-Outlet-Style-923","",""
"MHT-ME-PF-Victaulic-IPS-Vic-O-Well Thermometer Outlet Series 924","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-IPS-Vic-O-Well-Thermometer-Outlet-Series-924","",""
"MHT-ME-PF-Victaulic-AGS-SS-Rigid Coupling Style W89","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-AGS-SS-Rigid-Coupling-Style-W89","",""
"MHT-ME-PF-Victaulic-FP-Elbow No 0012","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-FP-Elbow-No-0012","",""
"MHT-ME-PF-Victaulic-FP-Tee No 2","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-FP-Tee-No-2","",""
"MHT-ME-PF-Branch Takeoff - Generic","Pipe Fittings","MHT-ME-FAM-ME-PF-Branch-Takeoff-Generic","",""
"MHT-ME-PF-Tee - Threaded - MI","Pipe Fittings","MHT-ME-FAM-ME-PF-Tee-Threaded-MI","",""
"MHT-ME-PF-Socket Reducing - Threaded - MI","Pipe Fittings","MHT-ME-FAM-ME-PF-Socket-Reducing-Threaded-MI","",""
"MHT-ME-PF-Tee Branch Reduced - Threaded - MI","Pipe Fittings","MHT-ME-FAM-ME-PF-Tee-Branch-Reduced-Threaded-MI","",""
"MHT-ME-PF-Tee One Run and Branch Reduced - Threaded - MI","Pipe Fittings","MHT-ME-FAM-ME-PF-Tee-One-Run-And-Branch-Reduced-Threaded-MI","",""
"MHT-ME-PF-Tee Run Reduced - Threaded - MI","Pipe Fittings","MHT-ME-FAM-ME-PF-Tee-Run-Reduced-Threaded-MI","",""
"MHT-ME-PF-Elbow - Threaded - MI","Pipe Fittings","MHT-ME-FAM-ME-PF-Elbow-Threaded-MI","",""
"MHT-ME-PF-Elbow Reducing - Threaded - MI","Pipe Fittings","MHT-ME-FAM-ME-PF-Elbow-Reducing-Threaded-MI","",""
"MHT-ME-PF-Flange - Slip-on - Steel - PN 16","Pipe Fittings","MHT-ME-FAM-ME-PF-Flange-Slip-On-Steel-PN-16","",""
"MHT-ME-PF-Coupling - Press-Fit - CU","Pipe Fittings","MHT-ME-FAM-ME-PF-Coupling-Press-Fit-CU","",""
"MHT-ME-PF-Cross - Press-Fit - CU","Pipe Fittings","MHT-ME-FAM-ME-PF-Cross-Press-Fit-CU","",""
"MHT-ME-PF-Elbow - Press-Fit - CU","Pipe Fittings","MHT-ME-FAM-ME-PF-Elbow-Press-Fit-CU","",""
"MHT-ME-PF-Reducer Straight - Press-Fit - CU","Pipe Fittings","MHT-ME-FAM-ME-PF-Reducer-Straight-Press-Fit-CU","",""
"MHT-ME-PF-Stop End Street - Press-Fit - CU","Pipe Fittings","MHT-ME-FAM-ME-PF-Stop-End-Street-Press-Fit-CU","",""
"MHT-ME-PF-Tee - Press-Fit - CU","Pipe Fittings","MHT-ME-FAM-ME-PF-Tee-Press-Fit-CU","",""
"MHT-ME-PF-Tee Branch Reduced - Press-Fit - CU","Pipe Fittings","MHT-ME-FAM-ME-PF-Tee-Branch-Reduced-Press-Fit-CU","",""
"MHT-ME-PF-Tee One End and Branch Reduced - Press-Fit - CU","Pipe Fittings","MHT-ME-FAM-ME-PF-Tee-One-End-And-Branch-Reduced-Press-Fit-CU","",""
"MHT-ME-PF-Tee One End Reduced - Press-Fit - CU","Pipe Fittings","MHT-ME-FAM-ME-PF-Tee-One-End-Reduced-Press-Fit-CU","",""
"MHT-ME-DF-Rectangular Union1","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Union1","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Plenum Transition","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Plenum-Transition","","missing_shape;missing_fitting"
"MHT-ME-PF-Victaulic-Grooved Coupling OGS-AGS","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-Grooved-Coupling-OGS-AGS","",""
"MHT-ME-PF-Victaulic-Gasket Set","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-Gasket-Set","",""
"MHT-ME-PF-Victaulic-Flange Washer","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-Flange-Washer","",""
"MHT-ME-PF-Buttweld-Weld_Face","Pipe Fittings","MHT-ME-FAM-ME-PF-Buttweld-Weld-Face","",""
"MHT-ME-PF-Nest","Pipe Fittings","MHT-ME-FAM-ME-PF-Nest","",""
"MHT-ME-PF-Threaded-Hex Head Bushing - MI - CLASS 150_","Pipe Fittings","MHT-ME-FAM-ME-PF-Threaded-Hex-Head-Bushing-MI-CLASS-150","",""
"MHT-ME-PF-Victaulic-Grooved Coupling OGS-AGS_Face","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-Grooved-Coupling-OGS-AGS-Face","",""
"MHT-ME-PF-Victaulic-IPS CS Flange Set_Face","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-IPS-CS-Flange-Set-Face","",""
"MHT-ME-PF-Victaulic - CTS - Concentric Reducer No 650","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-CTS-Concentric-Reducer-No-650","",""
"MHT-ME-PF-Victaulic - CTS - Tee-Reducing Tee No 620-625","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-CTS-Tee-Reducing-Tee-No-620-625","",""
"MHT-ME-PF-Victaulic - CTS - Grooved Coupling","Pipe Fittings","MHT-ME-FAM-ME-PF-Victaulic-CTS-Grooved-Coupling","",""
"MHT-ME-PF-Reducer Straight - Soldered - CU1","Pipe Fittings","MHT-ME-FAM-ME-PF-Reducer-Straight-Soldered-CU1","",""
"MHT-ME-PF-Elbow - Soldered - CU1","Pipe Fittings","MHT-ME-FAM-ME-PF-Elbow-Soldered-CU1","",""
"MHT-ME-DA_Fire and Smoke Damper","Duct Accessories","MHT-ME-DF-ME-DA-Fire-And-Smoke-Damper","","missing_shape;missing_fitting;missing_size"
"MHT-ME-GM-Fire Damper-Builders Drawing2","Generic Models","MHT-ME-GM-ME-GM-Fire-Damper-Builders-Drawing2","",""
"MHT-ME-DA_Fire & Smoke Damper","Duct Accessories","MHT-ME-DF-ME-DA-Fire-Smoke-Damper","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular Radius Tee - Flanged","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Radius-Tee-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Radius Tee - Slip Joint","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Radius-Tee-Slip-Joint","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Square Tee - Slip Joint","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Square-Tee-Slip-Joint","","missing_shape;missing_fitting"
"Annotation_Info_Disciplines","Generic Annotations","MHT-ME-FAM-Info-Disciplines","",""
"MHT-ME-GA-Medical Gas Cylinder Bank","Generic Annotations","MHT-ME-FAM-ME-GA-Medical-Gas-Cylinder-Bank","",""
"MHT-ME-GA-Medical Gas Cylinder Rack","Generic Annotations","MHT-ME-FAM-ME-GA-Medical-Gas-Cylinder-Rack-01","DUP",""
"MHT-ME-GA-Medical Gas Press Switch","Generic Annotations","MHT-ME-FAM-ME-GA-Medical-Gas-Press-Switch-01","DUP",""
"MHT-ME-GA-Medical Air Header","Generic Annotations","MHT-ME-FAM-ME-GA-Medical-Air-Header","",""
"MHT-ME-GA-Medical Air Filter","Generic Annotations","MHT-ME-FAM-ME-GA-Medical-Air-Filter","",""
"!MHT_DI_LegendCell","Detail Items","MHT-ME-FAM-DI-Legendcell","",""
"Annotation_Info_Key-Plan_OPH","Generic Annotations","MHT-ME-FAM-Info-Key-Plan-OPH","",""
"Carrier-ME-70HP","Mechanical Equipment","MHT-ME-MEQ-Pump-DN34-UND","",""
"MHT-ME-PF-Bend - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-ME-PF-Bend-PVC-Sch-40-DWV","",""
"MHT-ME-DF-Rect Square Bend - Flanged Turning Vanes","Duct Fittings","MHT-ME-DF-ME-DF-Rect-Square-Bend-Flanged-Turning-Vanes","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular Duct Mitered Elbow","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Duct-Mitered-Elbow","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Duct Takeoff","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Duct-Takeoff","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Duct Union","Duct Fittings","MHT-ME-DF-Rect-Tee-DN400","",""
"MHT-ME-DF-Rectangular To Round Duct Transition","Duct Fittings","MHT-ME-DF-Round-Tee-DN800","",""
"MHT_ASYM_SHT_STARTING VIEW_V1_R22","Title Blocks","MHT-ME-FAM-ASYM-SHT-STARTING-VIEW-V1-R22","",""
"MHT-ME-DA_Fire Damper","Duct Accessories","MHT-ME-DF-ME-DA-Fire-Damper","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DA_Rectangular_Coil_Cooling","Duct Accessories","MHT-ME-DF-ME-DA-Rectangular-Coil-Cooling","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DA_Rectangular_Coil_ReHeat","Duct Accessories","MHT-ME-DF-ME-DA-Rectangular-Coil-Reheat","","missing_shape;missing_fitting;missing_size"
"MHT_GA_Arrow","Generic Annotations","MHT-ME-FAM-GA-Arrow","",""
"MHT_GA_CurlyBracket","Generic Annotations","MHT-ME-FAM-GA-Curlybracket","",""
"MHT-ME-DF-Rectangular Elbow - Mitered - Single Thickness Vanes","Duct Fittings","MHT-ME-DF-Rect-Elbow-DN550","",""
"MHT-ME-GM-Penetration_Marker-REC","Generic Models","MHT-ME-GM-ME-GM-Penetration-Marker-REC","",""
"MHT-ME-GM-Penetration_Marker-RND","Generic Models","MHT-ME-GM-ME-GM-Penetration-Marker-RND","",""
"MHT-ME-GA-AC Outdoor Codensing Unit Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-AC-Outdoor-Codensing-Unit-Symbol","",""
"MHT-ME-GA-Air Flow Arrow Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Air-Flow-Arrow-Symbol","",""
"MHT-ME-GA-Air Handling Unit (Cooling & Heating) Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Air-Handling-Unit-Cooling-Heating-Symbol","",""
"MHT-ME-GA-Air Handling Unit (Cooling Only) Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Air-Handling-Unit-Cooling-Only-Symbol","",""
"MHT-ME-GA-Air Handling Unit (Multi Zone) Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Air-Handling-Unit-Multi-Zone-Symbol","",""
"MHT-ME-GA-Air Louver Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Air-Louver-Symbol","",""
"MHT-ME-GA-Airflowinlet","Generic Annotations","MHT-ME-FAM-ME-GA-Airflowinlet","",""
"MHT-ME-GA-Airflowoutlet","Generic Annotations","MHT-ME-FAM-ME-GA-Airflowoutlet","",""
"MHT-ME-GA-AnchorPoint","Generic Annotations","MHT-ME-FAM-ME-GA-Anchorpoint","",""
"MHT-ME-GA-Angle Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Angle-Valve","",""
"MHT-ME-GA-Attenuator (Acoustic Silencer) Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Attenuator-Acoustic-Silencer-Symbol","",""
"MHT-ME-GA-Automaticairvent","Generic Annotations","MHT-ME-FAM-ME-GA-Automaticairvent","",""
"MHT-ME-GA-Balancing Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Balancing-Valve","",""
"MHT-ME-GA-Ball Float Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Ball-Float-Valve","",""
"MHT-ME-GA-Binder Test Plug","Generic Annotations","MHT-ME-FAM-ME-GA-Binder-Test-Plug","",""
"MHT-ME-GA-Blanked Flange Connection","Generic Annotations","MHT-ME-FAM-ME-GA-Blanked-Flange-Connection","",""
"MHT-ME-GA-Branch Selector Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Branch-Selector-Symbol","",""
"MHT-ME-GA-Butterfly Valve Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Butterfly-Valve-Symbol","",""
"MHT-ME-GA-Bypss Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Bypss-Valve","",""
"MHT-ME-GA-Capped Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Capped-Valve","",""
"MHT-ME-GA-Centrifugal Fan Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Centrifugal-Fan-Symbol","",""
"MHT-ME-GA-Check Valve Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Check-Valve-Symbol","",""
"MHT-ME-GA-Discharge Air Arrow","Generic Annotations","MHT-ME-FAM-ME-GA-Discharge-Air-Arrow","",""
"MHT-ME-GA-Discharge Cowl Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Discharge-Cowl-Symbol","",""
"MHT-ME-GA-Downward Discharge Roof Mounted Fan Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Downward-Discharge-Roof-Mounted-Fan-Symbol","",""
"MHT-ME-GA-Drain Cock","Generic Annotations","MHT-ME-FAM-ME-GA-Drain-Cock","",""
"MHT-ME-GA-Drain Cock Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Drain-Cock-Valve","",""
"MHT-ME-GA-Duct Mounted CC Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Duct-Mounted-CC-Symbol","",""
"MHT-ME-GA-Duct Mounted HC Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Duct-Mounted-HC-Symbol","",""
"MHT-ME-GA-Ducted AC Unit Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Ducted-AC-Unit-Symbol","",""
"MHT-ME-GA-EA-RA Ceiling Mounted Diffuser Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-EA-RA-Ceiling-Mounted-Diffuser-Symbol","",""
"MHT-ME-GA-Fancoil Unit Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Fancoil-Unit-Symbol","",""
"MHT-ME-GA-Fire Damper Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Fire-Damper-Symbol","",""
"MHT-ME-GA-Flexible Anti-vibration Connection","Generic Annotations","MHT-ME-FAM-ME-GA-Flexible-Anti-Vibration-Connection","",""
"MHT-ME-GA-Floatoperatedcontrolvalve","Generic Annotations","MHT-ME-FAM-ME-GA-Floatoperatedcontrolvalve","",""
"MHT-ME-GA-Flow Control Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Flow-Control-Valve","",""
"MHT-ME-GA-Flow Meter to Control","Generic Annotations","MHT-ME-FAM-ME-GA-Flow-Meter-To-Control","",""
"MHT-ME-GA-Fum Hood Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Fum-Hood-Symbol","",""
"MHT-ME-GA-Fume Cupboard Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Fume-Cupboard-Symbol","",""
"MHT-ME-GA-Fume Exhaust Fan","Generic Annotations","MHT-ME-FAM-ME-GA-Fume-Exhaust-Fan","",""
"MHT-ME-GA-Gas Fired OA Tempered AHU Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Gas-Fired-OA-Tempered-AHU-Symbol","",""
"MHT-ME-GA-Gauge Cock","Generic Annotations","MHT-ME-FAM-ME-GA-Gauge-Cock","",""
"MHT-ME-GA-Globe Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Globe-Valve","",""
"MHT-ME-GA-HEPA Filter Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-HEPA-Filter-Symbol","",""
"MHT-ME-GA-Humidity Sensor Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Humidity-Sensor-Symbol","",""
"MHT-ME-GA-In-Line Fan Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-In-Line-Fan-Symbol","",""
"MHT-ME-GA-Intake Cowl Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Intake-Cowl-Symbol","",""
"MHT-ME-GA-Kitchen Exhasut Hood Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Kitchen-Exhasut-Hood-Symbol","",""
"MHT-ME-GA-Kitchen Exhaust Smoke HOG System Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Kitchen-Exhaust-Smoke-HOG-System-Symbol","",""
"MHT-ME-GA-Laboratorygaspressureregulator","Generic Annotations","MHT-ME-FAM-ME-GA-Laboratorygaspressureregulator","",""
"MHT-ME-GA-Lintstrainer","Generic Annotations","MHT-ME-FAM-ME-GA-Lintstrainer","",""
"MHT-ME-GA-Local Flow Gauge","Generic Annotations","MHT-ME-FAM-ME-GA-Local-Flow-Gauge","",""
"MHT-ME-GA-Low Level Roughing Filter Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Low-Level-Roughing-Filter-Symbol","",""
"MHT-ME-GA-Magnetic Flow Meter","Generic Annotations","MHT-ME-FAM-ME-GA-Magnetic-Flow-Meter","",""
"MHT-ME-GA-Medical Gas Automatic  Change-Over Manifold","Generic Annotations","MHT-ME-FAM-ME-GA-Medical-Gas-Automatic-Change-Over-Manifold-01","DUP",""
"MHT-ME-GA-Motorized 2-way Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Motorized-2-Way-Valve","",""
"MHT-ME-GA-Motorized 3-way Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Motorized-3-Way-Valve","",""
"MHT-ME-GA-Motorized Damper Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Motorized-Damper-Symbol","",""
"MHT-ME-GA-Non-Return Damper Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Non-Return-Damper-Symbol","",""
"MHT-ME-GA-Opposed Blade Damper Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Opposed-Blade-Damper-Symbol","",""
"MHT-ME-GA-Orificeplate","Generic Annotations","MHT-ME-FAM-ME-GA-Orificeplate","",""
"MHT-ME-GA-Outside Air Arrow","Generic Annotations","MHT-ME-FAM-ME-GA-Outside-Air-Arrow","",""
"MHT-ME-GA-Pipe Break Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Pipe-Break-Symbol","",""
"MHT-ME-GA-Pipe Riser Tags","Pipe Tags","MHT-ME-FAM-ME-GA-Pipe-Riser-Tags","",""
"MHT-ME-GA-Pipe Union","Generic Annotations","MHT-ME-FAM-ME-GA-Pipe-Union","",""
"MHT-ME-GA-Pool PAC - Energy Recovery Ventilator Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Pool-PAC-Energy-Recovery-Ventilator-Symbol","",""
"MHT-ME-GA-Press Sensor Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Press-Sensor-Symbol","",""
"MHT-ME-GA-Press-Temp Test Point","Generic Annotations","MHT-ME-FAM-ME-GA-Press-Temp-Test-Point","",""
"MHT-ME-GA-Pressure Reducing Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Pressure-Reducing-Valve","",""
"MHT-ME-GA-Pressure Relief Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Pressure-Relief-Valve","",""
"MHT-ME-GA-Pump Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Pump-Symbol","",""
"MHT-ME-GA-Reducer","Generic Annotations","MHT-ME-FAM-ME-GA-Reducer","",""
"MHT-ME-GA-Relief Air Arrow","Generic Annotations","MHT-ME-FAM-ME-GA-Relief-Air-Arrow","",""
"MHT-ME-GA-Roof Mounted Spill Air Fan Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Roof-Mounted-Spill-Air-Fan-Symbol","",""
"MHT-ME-GA-SA Ceiling Mounted Diffuser Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-SA-Ceiling-Mounted-Diffuser-Symbol","",""
"MHT-ME-GA-Smoke Damper Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Smoke-Damper-Symbol","",""
"MHT-ME-GA-SmokeDetector Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Smokedetector-Symbol","",""
"MHT-ME-GA-Solenoid 2-way Isolating Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Solenoid-2-Way-Isolating-Valve","",""
"MHT-ME-GA-Solenoid 2-way valv","Generic Annotations","MHT-ME-FAM-ME-GA-Solenoid-2-Way-Valv","",""
"MHT-ME-GA-Solenoid 3-way Isolating Valve","Generic Annotations","MHT-ME-FAM-ME-GA-Solenoid-3-Way-Isolating-Valve","",""
"MHT-ME-GA-Steamtrap","Generic Annotations","MHT-ME-FAM-ME-GA-Steamtrap","",""
"MHT-ME-GA-Steamtrapsensorchamber","Generic Annotations","MHT-ME-FAM-ME-GA-Steamtrapsensorchamber","",""
"MHT-ME-GA-Strainer Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Strainer-Symbol","",""
"MHT-ME-GA-Temp Sensor Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Temp-Sensor-Symbol","",""
"MHT-ME-GA-Temp Sensor to Control","Generic Annotations","MHT-ME-FAM-ME-GA-Temp-Sensor-To-Control","",""
"MHT-ME-GA-Thermometerpocket","Generic Annotations","MHT-ME-FAM-ME-GA-Thermometerpocket","",""
"MHT-ME-GA-Tundish","Generic Annotations","MHT-ME-FAM-ME-GA-Tundish","",""
"MHT-ME-GA-Vertical Discharge Roof Mounted Fan Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Vertical-Discharge-Roof-Mounted-Fan-Symbol","",""
"MHT-ME-GA-Volume Control Damper Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Volume-Control-Damper-Symbol","",""
"MHT-ME-GA-VRV Outdoor Condensing Unit","Generic Annotations","MHT-ME-FAM-ME-GA-VRV-Outdoor-Condensing-Unit","",""
"MHT-ME-GA-Wall Mounted AC Unit Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Wall-Mounted-AC-Unit-Symbol","",""
"MHT-ME-GA-WAll Mounted Fan Symbol","Generic Annotations","MHT-ME-FAM-ME-GA-Wall-Mounted-Fan-Symbol","",""
"MHT-ME-EQ-AHU-Duty_Standby","Mechanical Equipment","MHT-ME-MEQ-Pump-DN400-UND","",""
"MHT-ME-FAM-3-Way Valve Symbol","Generic Annotations","MHT-ME-FAM-ME-FAM-3-Way-Valve-Symbol","",""
"MHT-ME-FAM-AHUcooling","Generic Annotations","MHT-ME-FAM-ME-FAM-Ahucooling","",""
"MHT-ME-FAM-AHUcooling&heating","Generic Annotations","MHT-ME-FAM-ME-FAM-Ahucooling-Heating","",""
"MHT-ME-FAM-Airfilter-01","Generic Annotations","MHT-ME-FAM-ME-FAM-Airfilter-01","",""
"MHT-ME-FAM-anglevalve","Generic Annotations","MHT-ME-FAM-ME-FAM-Anglevalve","",""
"MHT-ME-FAM-Annubar","Generic Annotations","MHT-ME-FAM-ME-FAM-Annubar","",""
"MHT-ME-FAM-Automaticairvent","Generic Annotations","MHT-ME-FAM-ME-FAM-Automaticairvent","",""
"MHT-ME-FAM-Axialairflowfan","Generic Annotations","MHT-ME-FAM-ME-FAM-Axialairflowfan","",""
"MHT-ME-FAM-Balancingvalve","Generic Annotations","MHT-ME-FAM-ME-FAM-Balancingvalve","",""
"MHT-ME-FAM-Ballfloatvalve","Generic Annotations","MHT-ME-FAM-ME-FAM-Ballfloatvalve","",""
"MHT-ME-FAM-Blankedflangeconnection","Generic Annotations","MHT-ME-FAM-ME-FAM-Blankedflangeconnection","",""
"MHT-ME-FAM-Blankedvalve","Generic Annotations","MHT-ME-FAM-ME-FAM-Blankedvalve","",""
"MHT-ME-FAM-Butterfly Valve Symbol","Generic Annotations","MHT-ME-FAM-ME-FAM-Butterfly-Valve-Symbol","",""
"MHT-ME-FAM-BYPASSVALVE","Generic Annotations","MHT-ME-FAM-ME-FAM-BYPASSVALVE","",""
"MHT-ME-FAM-Cappedvalve","Generic Annotations","MHT-ME-FAM-ME-FAM-Cappedvalve","",""
"MHT-ME-FAM-centrifugalairflowfan","Generic Annotations","MHT-ME-FAM-ME-FAM-Centrifugalairflowfan","",""
"MHT-ME-FAM-Check Valve Symbol","Generic Annotations","MHT-ME-FAM-ME-FAM-Check-Valve-Symbol","",""
"MHT-ME-FAM-Coolingcoil","Generic Annotations","MHT-ME-FAM-ME-FAM-Coolingcoil","",""
"MHT-ME-FAM-DIFFERENTIALPRESSUREGAUGE","Generic Annotations","MHT-ME-FAM-ME-FAM-DIFFERENTIALPRESSUREGAUGE","",""
"MHT-ME-FAM-Downwarddischargeexhaustfan","Generic Annotations","MHT-ME-FAM-ME-FAM-Downwarddischargeexhaustfan","",""
"MHT-ME-FAM-Draincock","Generic Annotations","MHT-ME-FAM-ME-FAM-Draincock","",""
"MHT-ME-FAM-Draincockvalve","Generic Annotations","MHT-ME-FAM-ME-FAM-Draincockvalve","",""
